RowLabel,ColLabel,Value,x,y
temperature,person,0.037538960576057434,13,24
temperature,place,0.06797390431165695,14,24
temperature,plants_and_food,0.12345457822084427,15,24
temperature,quantity,0.10792352259159088,16,24
temperature,relational,0.12287095189094543,17,24
temperature,sense.auditory,0.09877161681652069,18,24
temperature,sense.visual,0.08694104850292206,19,24
temperature,shapes,0.10008395463228226,20,24
temperature,size,0.15361110866069794,21,24
temperature,spatial,0.13078764081001282,22,24
temperature,substance,0.15438872575759888,23,24
temperature,temperature,0.6232516765594482,24,24
temperature,time.period,0.07887125015258789,25,24
temperature,time.relative,0.09134161472320557,26,24
time.period,action,0.07927974313497543,0,25
time.period,animals,0.03804034739732742,1,25
time.period,artifact,0.06978613138198853,2,25
time.period,body,0.07125555723905563,3,25
time.period,cognition,0.08804381638765335,4,25
time.period,colors,0.08307492733001709,5,25
time.period,conflict,0.1069231778383255,6,25
time.period,evaluative.negative,0.08249545097351074,7,25
time.period,evaluative.positive,0.07516784965991974,8,25
time.period,exchange,0.0740567222237587,9,25
time.period,kinship,0.09253771603107452,10,25
time.period,medicine,0.07210229337215424,11,25
time.period,movement,0.11206349730491638,12,25
time.period,person,0.10488586127758026,13,25
time.period,place,0.14066414535045624,14,25
time.period,plants_and_food,0.057810038328170776,15,25
time.period,quantity,0.18133077025413513,16,25
time.period,relational,0.15193141996860504,17,25
time.period,sense.auditory,0.037314221262931824,18,25
time.period,sense.visual,0.09978938102722168,19,25
time.period,shapes,0.07784983515739441,20,25
time.period,size,0.10722781717777252,21,25
time.period,spatial,0.09037189185619354,22,25
time.period,substance,0.055430833250284195,23,25
time.period,temperature,0.07887125015258789,24,25
time.period,time.period,0.5522493124008179,25,25
time.period,time.relative,0.20394283533096313,26,25
time.relative,action,0.1487383097410202,0,26
time.relative,animals,0.035089656710624695,1,26
time.relative,artifact,0.04820223152637482,2,26
time.relative,body,0.10014241933822632,3,26
time.relative,cognition,0.09280054271221161,4,26
time.relative,colors,0.0773550271987915,5,26
time.relative,conflict,0.09452582150697708,6,26
time.relative,evaluative.negative,0.09571442008018494,7,26
time.relative,evaluative.positive,0.11199125647544861,8,26
time.relative,exchange,0.14702072739601135,9,26
time.relative,kinship,0.05738447979092598,10,26
time.relative,medicine,0.06523773074150085,11,26
time.relative,movement,0.21441781520843506,12,26
time.relative,person,0.061683133244514465,13,26
time.relative,place,0.11619604378938675,14,26
time.relative,plants_and_food,0.059692732989788055,15,26
time.relative,quantity,0.18930181860923767,16,26
time.relative,relational,0.14272964000701904,17,26
time.relative,sense.auditory,0.1010916531085968,18,26
time.relative,sense.visual,0.13827072083950043,19,26
time.relative,shapes,0.0993017852306366,20,26
time.relative,size,0.1513749063014984,21,26
time.relative,spatial,0.15040108561515808,22,26
time.relative,substance,0.06139916181564331,23,26
time.relative,temperature,0.09134161472320557,24,26
time.relative,time.period,0.20394283533096313,25,26
time.relative,time.relative,0.3724835515022278,26,26
